Date,Open,High,Low,Close,Volume,VIX_Close,DXY_Close,US02Y_Yield,US10Y_Yield,Yield_Curve_10Y_2Y,Volume_ratio_vs_5days,Announcement,hawkish_dovish_ratio,net_sentiment_score,negative_proportion,neutral_proportion,positive_proportion,sentiment_label
22/03/2019,2800.709961,2846.159912,2800.469971,2844.52002,4253730000,16.479999542236328,96.6500015258789,2.31,2.4549999237060547,0.14499992370605463,1.1243129203225457,0,0.0,0.0,0.0,0.0,0.0,
25/03/2019,2798.360107,2809.790039,2785.02002,2796.01001,3406110000,16.329999923706055,96.56999969482422,2.26,2.4200000762939453,0.16000007629394553,0.9106096770674932,0,0.0,0.0,0.0,0.0,0.0,
26/03/2019,2818.459961,2829.870117,2803.98999,2812.659912,3288570000,14.680000305175781,96.73999786376953,2.24,2.4140000343322754,0.17400003433227518,0.896547418538194,0,0.0,0.0,0.0,0.0,0.0,
27/03/2019,2805.370117,2825.560059,2787.719971,2819.719971,3422400000,15.149999618530273,96.7699966430664,2.22,2.374000072479248,0.15400007247924785,0.9515426145067988,0,0.0,0.0,0.0,0.0,0.0,
28/03/2019,2815.439941,2819.709961,2798.77002,2809.399902,3185460000,14.430000305175781,97.19999694824219,2.23,2.3889999389648438,0.15899993896484377,0.9072143456440348,0,0.0,0.0,0.0,0.0,0.0,
29/03/2019,2834.399902,2836.030029,2819.22998,2828.27002,3752520000,13.710000038146973,97.27999877929688,2.27,2.4140000343322754,0.14400003433227537,1.1001192607941572,0,0.0,0.0,0.0,0.0,0.0,
01/04/2019,2867.189941,2869.399902,2848.629883,2848.629883,3560090000,13.399999618530273,97.25,2.33,2.496999979019165,0.16699997901916497,1.0343662400691729,0,0.0,0.0,0.0,0.0,0.0,
02/04/2019,2867.23999,2872.899902,2858.75,2868.23999,3267210000,13.359999656677246,97.36000061035156,2.3,2.4809999465942383,0.18099994659423846,0.950451137093546,0,0.0,0.0,0.0,0.0,0.0,
03/04/2019,2873.399902,2885.25,2865.169922,2876.090088,3570000000,13.739999771118164,97.08999633789062,2.33,2.5169999599456787,0.18699995994567864,1.0296920499697726,0,0.0,0.0,0.0,0.0,0.0,
04/04/2019,2879.389893,2881.280029,2867.139893,2873.98999,3038740000,13.579999923706055,97.30999755859375,2.33,2.51200008392334,0.18200008392333977,0.8839425757596914,0,0.0,0.0,0.0,0.0,0.0,
05/04/2019,2892.73999,2893.23999,2882.98999,2884.159912,3155970000,12.819999694824219,97.4000015258789,2.35,2.500999927520752,0.15099992752075186,0.951051138469661,0,0.0,0.0,0.0,0.0,0.0,
08/04/2019,2895.77002,2895.949951,2880.780029,2888.459961,3056460000,13.180000305175781,97.05000305175781,2.36,2.5190000534057617,0.15900005340576184,0.9498967577841896,0,0.0,0.0,0.0,0.0,0.0,
09/04/2019,2878.199951,2886.879883,2873.330078,2886.580078,3032480000,14.279999732971191,97.01000213623047,2.35,2.499000072479248,0.14900007247924796,0.9563980534451058,0,0.0,0.0,0.0,0.0,0.0,
10/04/2019,2888.209961,2889.709961,2879.129883,2881.370117,3092230000,13.300000190734863,96.94999694824219,2.31,2.4769999980926514,0.16699999809265131,1.0055456988478058,0,0.0,0.0,0.0,0.0,0.0,
11/04/2019,2888.320068,2893.419922,2881.98999,2891.919922,2970650000,13.020000457763672,97.18000030517578,2.35,2.503999948501587,0.15399994850158683,0.9703066216612588,0,0.0,0.0,0.0,0.0,0.0,
12/04/2019,2907.409912,2910.540039,2898.370117,2900.860107,3726050000,12.010000228881836,96.97000122070312,2.4,2.559999942779541,0.1599999427795411,1.173346928775711,0,0.0,0.0,0.0,0.0,0.0,
15/04/2019,2905.580078,2909.600098,2896.47998,2908.320068,3114530000,12.319999694824219,96.94000244140625,2.4,2.552999973297119,0.15299997329711923,0.9772031019193096,0,0.0,0.0,0.0,0.0,0.0,
16/04/2019,2907.060059,2916.060059,2900.709961,2912.26001,3403120000,12.180000305175781,97.04000091552734,2.41,2.5920000076293945,0.1820000076293944,1.0434806072150016,0,0.0,0.0,0.0,0.0,0.0,
17/04/2019,2900.449951,2918.0,2895.449951,2916.040039,3648100000,12.600000381469727,97.01000213623047,2.4,2.5920000076293945,0.19200000762939462,1.0817229999199405,0,0.0,0.0,0.0,0.0,0.0,
18/04/2019,2905.030029,2908.399902,2891.899902,2904.810059,3507100000,12.09000015258789,97.47000122070312,2.38,2.559999942779541,0.17999994277954112,1.0078510710447213,0,0.0,0.0,0.0,0.0,0.0,
22/04/2019,2907.969971,2909.51001,2896.350098,2898.780029,3010130000,12.420000076293945,97.27999877929688,2.38,2.5899999141693115,0.20999991416931163,0.9021559697368216,0,0.0,0.0,0.0,0.0,0.0,
23/04/2019,2933.679932,2936.310059,2908.530029,2909.98999,3674480000,12.279999732971191,97.56999969482422,2.36,2.569999933242798,0.20999993324279798,1.0655033686270257,0,0.0,0.0,0.0,0.0,0.0,
24/04/2019,2927.25,2936.830078,2926.050049,2934.0,3468480000,13.140000343322754,98.0999984741211,2.32,2.5220000743865967,0.20200007438659684,1.001970731944057,0,0.0,0.0,0.0,0.0,0.0,
25/04/2019,2926.169922,2933.100098,2912.840088,2928.98999,3440010000,13.25,98.19999694824219,2.33,2.5339999198913574,0.20399991989135735,1.0058391129928306,0,0.0,0.0,0.0,0.0,0.0,
26/04/2019,2939.879883,2939.879883,2917.560059,2925.810059,3264390000,12.729999542236328,98.01000213623047,2.28,2.505000114440918,0.22500011444091816,0.968231332185278,0,0.0,0.0,0.0,0.0,0.0,
29/04/2019,2943.030029,2949.52002,2939.350098,2940.580078,3150390000,13.109999656677246,97.86000061035156,2.3,2.5360000133514404,0.2360000133514406,0.9267079466399964,0,0.0,0.0,0.0,0.0,0.0,
30/04/2019,2945.830078,2948.219971,2924.110107,2937.139893,3939760000,13.119999885559082,97.4800033569336,2.27,2.509000062942505,0.23900006294250487,1.141097478252659,0,0.0,0.0,0.0,0.0,0.0,
01/05/2019,2923.72998,2954.129883,2923.360107,2952.330078,3669330000,14.800000190734863,97.69000244140625,2.31,2.510999917984009,0.20099991798400874,1.050548331756746,0,0.0,0.0,0.0,0.0,0.0,
02/05/2019,2917.52002,2931.679932,2900.5,2922.159912,3802290000,14.420000076293945,97.83000183105469,2.35,2.552000045776367,0.2020000457763671,1.066491605595372,0,0.0,0.0,0.0,0.0,0.0,
03/05/2019,2945.639893,2947.850098,2929.209961,2929.209961,3357180000,12.869999885559082,97.5199966430664,2.33,2.5309998989105225,0.2009998989105224,0.9367680583962787,0,0.0,0.0,0.0,0.0,0.0,
06/05/2019,2932.469971,2937.320068,2898.209961,2908.889893,3203260000,15.4399995803833,97.5199966430664,2.31,2.5,0.18999999999999995,0.8911896513541756,0,0.0,0.0,0.0,0.0,0.0,
07/05/2019,2884.050049,2913.030029,2862.600098,2913.030029,3793060000,19.31999969482422,97.62999725341797,2.28,2.447999954223633,0.167999954223633,1.063964786772824,0,0.0,0.0,0.0,0.0,0.0,
08/05/2019,2879.419922,2897.959961,2873.280029,2879.610107,3543110000,19.399999618530273,97.62000274658203,2.3,2.4820001125335693,0.1820001125335695,1.0009407364299476,0,0.0,0.0,0.0,0.0,0.0,
09/05/2019,2870.719971,2875.969971,2836.399902,2859.840088,3659050000,19.100000381469727,97.37000274658203,2.26,2.4570000171661377,0.1970000171661379,1.0421282936671137,0,0.0,0.0,0.0,0.0,0.0,
10/05/2019,2881.399902,2891.310059,2825.389893,2863.100098,3566780000,16.040000915527344,97.33000183105469,2.26,2.4549999237060547,0.1949999237060549,1.0038637205422267,0,0.0,0.0,0.0,0.0,0.0,
13/05/2019,2811.870117,2840.189941,2801.429932,2840.189941,3900270000,20.549999237060547,97.31999969482422,2.18,2.4049999713897705,0.22499997138977035,1.056281269854682,0,0.0,0.0,0.0,0.0,0.0,
14/05/2019,2834.409912,2852.540039,2820.120117,2820.120117,3354860000,18.059999465942383,97.52999877929688,2.2,2.4189999103546143,0.21899991035461408,0.930661054911571,0,0.0,0.0,0.0,0.0,0.0,
15/05/2019,2850.959961,2858.679932,2815.080078,2820.379883,3140900000,16.440000534057617,97.56999969482422,2.16,2.378999948501587,0.21899994850158677,0.8911942326178962,0,0.0,0.0,0.0,0.0,0.0,
16/05/2019,2876.320068,2892.149902,2855.800049,2855.800049,3338470000,15.289999961853027,97.83999633789062,2.2,2.4049999713897705,0.20499997138977033,0.964804338176135,0,0.0,0.0,0.0,0.0,0.0,
17/05/2019,2859.530029,2885.47998,2854.22998,2858.600098,3316040000,15.960000038146973,98.0,2.2,2.3929998874664307,0.1929998874664305,0.9724149499077448,0,0.0,0.0,0.0,0.0,0.0,
20/05/2019,2840.22998,2853.860107,2831.290039,2841.939941,3293750000,16.309999465942383,97.93000030517578,2.21,2.4159998893737793,0.20599988937377933,1.001503890167976,0,0.0,0.0,0.0,0.0,0.0,
21/05/2019,2864.360107,2868.879883,2854.02002,2854.02002,3223050000,14.949999809265137,98.05999755859375,2.26,2.4260001182556152,0.16600011825561545,0.987925609098951,0,0.0,0.0,0.0,0.0,0.0,
22/05/2019,2856.27002,2865.469971,2851.110107,2856.060059,3194000000,14.75,98.11000061035156,2.23,2.3929998874664307,0.16299988746643068,0.9758446372234928,0,0.0,0.0,0.0,0.0,0.0,
23/05/2019,2822.23999,2836.699951,2805.48999,2836.699951,3899320000,16.920000076293945,97.8499984741211,2.12,2.2960000038146973,0.17600000381469716,1.151861969873852,0,0.0,0.0,0.0,0.0,0.0,
24/05/2019,2826.060059,2841.360107,2820.189941,2832.409912,2889230000,15.850000381469727,97.61000061035156,2.16,2.3239998817443848,0.16399988174438462,0.8755587341319506,0,0.0,0.0,0.0,0.0,0.0,
28/05/2019,2802.389893,2840.51001,2801.580078,2830.030029,4146980000,17.5,97.95999908447266,2.12,2.2679998874664307,0.14799988746643056,1.1949174128573388,0,0.0,0.0,0.0,0.0,0.0,
29/05/2019,2783.02002,2792.030029,2766.060059,2790.25,3701110000,17.899999618530273,98.13999938964844,2.09,2.2360000610351562,0.1460000610351564,1.0378511371437031,0,0.0,0.0,0.0,0.0,0.0,
30/05/2019,2788.860107,2799.0,2776.73999,2786.939941,3276030000,17.299999237060547,98.13999938964844,2.06,2.2269999980926514,0.16699999809265131,0.9144449152471408,0,0.0,0.0,0.0,0.0,0.0,
31/05/2019,2752.060059,2768.97998,2750.52002,2766.149902,3982670000,18.709999084472656,97.75,1.95,2.1419999599456787,0.19199995994567876,1.1065418909292166,0,0.0,0.0,0.0,0.0,0.0,
03/06/2019,2744.449951,2763.070068,2728.810059,2751.530029,3952360000,18.860000610351562,97.13999938964844,1.82,2.0810000896453857,0.2610000896453857,1.0368668067568596,0,0.0,0.0,0.0,0.0,0.0,
04/06/2019,2803.27002,2804.48999,2762.639893,2762.639893,3814130000,16.969999313354492,97.06999969482422,1.88,2.11899995803833,0.23899995803833018,1.0183885764940217,0,0.0,0.0,0.0,0.0,0.0,
05/06/2019,2826.149902,2827.280029,2800.919922,2818.090088,3570760000,16.09000015258789,97.37000274658203,1.83,2.122999906539917,0.2929999065399169,0.9600907724531416,0,0.0,0.0,0.0,0.0,0.0,
06/06/2019,2843.48999,2852.100098,2822.449951,2828.51001,3445140000,15.930000305175781,97.02999877929688,1.88,2.124000072479248,0.24400007247924815,0.9179666891552704,0,0.0,0.0,0.0,0.0,0.0,
07/06/2019,2873.340088,2884.969971,2852.870117,2852.870117,3244380000,16.299999237060547,96.61000061035156,1.85,2.0840001106262207,0.23400011062622061,0.899878347590833,0,0.0,0.0,0.0,0.0,0.0,
10/06/2019,2886.72998,2904.77002,2885.51001,2885.830078,3209890000,15.9399995803833,96.76000213623047,1.9,2.1429998874664307,0.24299988746643075,0.9285565513211412,0,0.0,0.0,0.0,0.0,0.0,
11/06/2019,2885.719971,2910.610107,2878.530029,2903.27002,3551000000,15.989999771118164,96.69000244140625,1.93,2.140000104904175,0.21000010490417487,1.0431127824938005,0,0.0,0.0,0.0,0.0,0.0,
12/06/2019,2879.840088,2888.570068,2874.679932,2882.72998,3039870000,15.90999984741211,97.0,1.88,2.127000093460083,0.24700009346008311,0.921715701613314,0,0.0,0.0,0.0,0.0,0.0,
13/06/2019,2891.639893,2895.23999,2881.98999,2886.23999,3100640000,15.819999694824219,97.01000213623047,1.83,2.0910000801086426,0.2610000801086425,0.9602013653103164,0,0.0,0.0,0.0,0.0,0.0,
14/06/2019,2886.97998,2894.449951,2879.620117,2886.820068,2992810000,15.279999732971191,97.56999969482422,1.84,2.0929999351501465,0.2529999351501464,0.9414780602496128,0,0.0,0.0,0.0,0.0,0.0,
17/06/2019,2889.669922,2897.27002,2887.300049,2889.75,2828400000,15.350000381469727,97.55999755859375,1.86,2.0859999656677246,0.2259999656677245,0.9116389646689942,0,0.0,0.0,0.0,0.0,0.0,
18/06/2019,2917.75,2930.790039,2905.439941,2906.709961,3441540000,15.149999618530273,97.63999938964844,1.86,2.059999942779541,0.19999994277954092,1.1171466299991042,0,0.0,0.0,0.0,0.0,0.0,
19/06/2019,2926.459961,2931.73999,2911.429932,2920.550049,3300220000,14.329999923706055,97.12000274658203,1.74,2.0290000438690186,0.28900004386901856,1.0534672403105032,0,0.0,0.0,0.0,0.0,0.0,
20/06/2019,2954.179932,2958.060059,2931.5,2949.600098,3943060000,14.75,96.62999725341797,1.72,2.000999927520752,0.280999927520752,1.1944301567366593,0,0.0,0.0,0.0,0.0,0.0,
21/06/2019,2950.459961,2964.149902,2946.870117,2952.709961,5003540000,15.399999618530273,96.22000122070312,1.77,2.068000078201294,0.2980000782012939,1.351084098946036,0,0.0,0.0,0.0,0.0,0.0,
24/06/2019,2945.350098,2954.919922,2944.050049,2951.419922,3136960000,15.260000228881836,95.9800033569336,1.72,2.0209999084472656,0.30099990844726565,0.8331757441573371,0,0.0,0.0,0.0,0.0,0.0,
25/06/2019,2917.379883,2946.52002,2916.01001,2945.780029,3579430000,16.280000686645508,96.16000366210938,1.71,1.99399995803833,0.2839999580383301,0.943782724549272,0,0.0,0.0,0.0,0.0,0.0,
26/06/2019,2913.780029,2932.590088,2912.98999,2926.070068,3511350000,16.209999084472656,96.20999908447266,1.77,2.0490000247955322,0.2790000247955322,0.9156377742336894,0,0.0,0.0,0.0,0.0,0.0,
27/06/2019,2924.919922,2929.300049,2918.570068,2919.659912,3162500000,15.819999694824219,96.19000244140625,1.74,2.005000114440918,0.265000114440918,0.859665604351036,0,0.0,0.0,0.0,0.0,0.0,
28/06/2019,2941.76001,2943.97998,2929.050049,2932.939941,5422650000,15.079999923706055,96.12999725341797,1.75,2.0,0.25,1.4412060029054548,0,0.0,0.0,0.0,0.0,0.0,
01/07/2019,2964.330078,2977.929932,2952.219971,2971.409912,3524860000,14.0600004196167,96.83999633789062,1.78,2.0339999198913574,0.2539999198913574,0.9178945241315593,0,0.0,0.0,0.0,0.0,0.0,
02/07/2019,2973.01001,2973.209961,2955.919922,2964.659912,3224490000,12.930000305175781,96.7300033569336,1.77,1.9759999513626099,0.20599995136260985,0.8554907313811794,0,0.0,0.0,0.0,0.0,0.0,
03/07/2019,2995.820068,2995.840088,2977.959961,2978.080078,1963570000,12.569999694824219,96.7699966430664,1.77,1.9529999494552612,0.1829999494552612,0.5675690987491668,0,0.0,0.0,0.0,0.0,0.0,
05/07/2019,2990.409912,2994.030029,2967.969971,2984.25,2434680000,13.279999732971191,97.25,1.87,2.0480000972747803,0.17800009727478017,0.7346539732351655,0,0.0,0.0,0.0,0.0,0.0,
08/07/2019,2975.949951,2980.76001,2970.090088,2979.77002,2922360000,13.960000038146973,97.37999725341797,1.88,2.0339999198913574,0.15399991989135753,1.038510415097129,0,0.0,0.0,0.0,0.0,0.0,
09/07/2019,2979.629883,2981.899902,2963.439941,2965.52002,3033330000,14.09000015258789,97.48999786376953,1.92,2.053999900817871,0.13399990081787116,1.116966394494798,0,0.0,0.0,0.0,0.0,0.0,
10/07/2019,2993.070068,3002.97998,2984.620117,2989.300049,3157800000,13.029999732971191,97.0999984741211,1.82,2.061000108718872,0.241000108718872,1.168539359105489,0,0.0,0.0,0.0,0.0,0.0,
11/07/2019,2999.909912,3002.330078,2988.800049,2999.620117,3155710000,12.930000305175781,97.05000305175781,1.85,2.119999885559082,0.26999988555908194,1.073087511595579,0,0.0,0.0,0.0,0.0,0.0,
12/07/2019,3013.77002,3013.919922,3001.870117,3003.360107,2984140000,12.390000343322754,96.80999755859375,1.84,2.1059999465942383,0.2659999465942382,0.9781923172236376,0,0.0,0.0,0.0,0.0,0.0,
15/07/2019,3014.300049,3017.800049,3008.77002,3017.800049,2876100000,12.680000305175781,96.93000030517578,1.83,2.0920000076293945,0.26200000762939446,0.9456450548034204,0,0.0,0.0,0.0,0.0,0.0,
16/07/2019,3004.040039,3015.02002,3001.149902,3012.129883,3297030000,12.859999656677246,97.4000015258789,1.87,2.121999979019165,0.25199997901916493,1.0655668298560257,0,0.0,0.0,0.0,0.0,0.0,
17/07/2019,2984.419922,3005.26001,2984.25,3005.100098,3185650000,13.970000267028809,97.22000122070312,1.83,2.061000108718872,0.231000108718872,1.027719869433621,0,0.0,0.0,0.0,0.0,0.0,
18/07/2019,2995.110107,2998.280029,2973.090088,2978.870117,3369820000,13.529999732971191,96.79000091552734,1.77,2.0380001068115234,0.2680001068115234,1.0723209319316682,0,0.0,0.0,0.0,0.0,0.0,
19/07/2019,2976.610107,3006.02002,2975.860107,3004.26001,3285890000,14.449999809265137,97.1500015258789,1.8,2.0480000972747803,0.24800009727478023,1.0259115338671416,0,0.0,0.0,0.0,0.0,0.0,
22/07/2019,2985.030029,2990.709961,2976.649902,2981.929932,3016200000,13.529999732971191,97.26000213623047,1.8,2.0429999828338623,0.24299998283386226,0.9335427268658628,0,0.0,0.0,0.0,0.0,0.0,
23/07/2019,3005.469971,3005.899902,2988.560059,2994.73999,3333810000,12.609999656677246,97.70999908447266,1.83,2.0739998817443848,0.2439998817443847,1.0295021360144323,0,0.0,0.0,0.0,0.0,0.0,
24/07/2019,3019.560059,3019.590088,2996.820068,2998.77002,3433220000,12.069999694824219,97.7300033569336,1.83,2.049999952316284,0.2199999523162841,1.0442339956225888,0,0.0,0.0,0.0,0.0,0.0,
25/07/2019,3003.669922,3016.310059,2997.23999,3016.26001,3657050000,12.739999771118164,97.81999969482422,1.86,2.0739998817443848,0.21399988174438467,1.0932120144659536,0,0.0,0.0,0.0,0.0,0.0,
26/07/2019,3025.860107,3027.97998,3012.590088,3013.25,3260170000,12.15999984741211,98.01000213623047,1.86,2.0810000896453857,0.22100008964538564,0.9760725010403912,0,0.0,0.0,0.0,0.0,0.0,
29/07/2019,3020.969971,3025.610107,3014.300049,3024.469971,3224490000,12.829999923706055,98.04000091552734,1.85,2.055000066757202,0.20500006675720206,0.9534980134533976,0,0.0,0.0,0.0,0.0,0.0,
30/07/2019,3013.179932,3017.189941,3000.939941,3007.659912,3632770000,13.9399995803833,98.05000305175781,1.85,2.061000108718872,0.21100010871887198,1.0555652411420469,0,0.0,0.0,0.0,0.0,0.0,
